Id, Label, Weight, Res_Id
21254, li-hui xue, 2, 42232
12229, g.h.gadiyar, 6, 32989
12961, michael j.w.hall, 1, 33746
18638, ivo sachs, 10, 39565
15584, r.madden, 4, 36436
19545, feodor smirnov, 1, 40487
18569, a.ruffing, 1, 39485
11496, e.a.dudas, 1, 32229
17596, a.r.pereira, 1, 38499
9288, savas arapoglu, 1, 29968
21628, yu-kui zhou, 8, 42618
19752, yassen stanev, 1, 40697
18488, a.a.rosly, 2, 39407
15980, d.mauro, 3, 36844
9355, paolo aschieri, 10, 30038
18843, norihito sasaki, 3, 39773
18827, kamran saririan, 6, 39758
15411, ana lopez, 1, 36232
15406, hoang ngoc long, 1, 36226
13235, s.hikami, 2, 34028
16111, j.f.m.mendes, 1, 36981
13040, m.g.harris, 5, 33827
19111, c.scrucca, 1, 40048
13621, n.irges, 2, 34418
9359, abhay ashtekar, 13, 30043
19548, yu.f.smirnov, 4, 40492
12271, gregory j.galloway, 3, 33036
14311, a.m.khvedelidze, 15, 35112
10286, evgeny i.buchbinder, 2, 30991
17624, jacques h.h.perk, 1, 38527
16660, makoto nakamura, 1, 37534
17108, k.ogure, 1, 38001
16171, jouko mickelsson, 21, 37042
21177, louis witten, 4, 42154
9819, klaus bering, 1, 30511
15849, miguel a.martin-delgado, 1, 36710
20544, kimio ueno, 1, 41503
11817, paul federbush, 9, 32554
13426, s.d.h.hsu, 2, 34225
17862, dimitri polyakov, 16, 38768
20384, p.tran-ngoc-bich, 1, 41342
15128, kimyeong lee, 50, 35940
19078, matthew d.schwartz, 7, 40015
11672, henri epstein, 2, 32408
16792, brent nelson, 2, 37669
8974, rory adams, 1, 29647
15900, takahiro masuda, 7, 36764
10810, j.-m.chung, 9, 31527
21704, konstantin zyablyuk, 2, 42695
16263, a.misra, 6, 37134
17938, joao n.g.n.prata, 1, 38845
14794, yu.kubyshin, 5, 35603
16214, stephen d.miller, 1, 37084
14242, esko keski-vakkuri, 20, 35043
12866, s.h.guo, 1, 33648
18756, marcos sampaio, 5, 39684
14526, m.kobayashi, 3, 35329
21604, a.a.zheltukhin, 12, 42594
10243, thorsten brotz, 1, 30947
17980, mark de wild propitius, 7, 38887
19889, a.sudbery, 2, 40838
14520, a.b.kobakhidze, 3, 35325
10019, g.bonacina, 1, 30724
18944, fidel schaposnik, 1, 39876
10869, sidney coleman, 2, 31588
19946, s.surya, 2, 40894
20106, yoshiaki tanii, 7, 41059
18783, alberto santambrogio, 6, 39711
10769, peter cho, 7, 31486
11220, francois delduc, 2, 31946
15206, nathan.f.lepora, 1, 36015
19390, andrei shuvaev, 1, 40333
17149, yuji okawa, 11, 38043
20764, luca vergnano, 1, 41735
12150, s.j.fuchs, 1, 32903
17011, maciej a.nowak, 1, 37892
19609, s.solganik, 1, 40553
10364, m.cadoni, 18, 31072
11788, x.fang, 1, 32525
20570, eizou umezawa, 3, 41529
11924, david r.finkelstein, 2, 32666
17126, kazutoshi ohta, 12, 38019
18503, haret c.rosu, 1, 39422
17238, peter orland, 7, 38133
13508, s.azakov, 2, 34304
21674, m.yu.zotov, 2, 42665
19116, katherine a.seaton, 2, 40052
16631, gabriel nagy, 1, 37505
18716, sebastian salamo, 2, 39643
17848, giuseppe policastro, 1, 38754
18637, i.sachs, 19, 39565
21690, yonatan zunger, 7, 42682
10472, alberto carlini, 2, 31186
16910, peter van niewenhuizen, 1, 37792
11131, ashok das, 75, 31857
16068, ofer megged, 1, 36939
19096, a.schwimmer, 13, 40034
9932, j.bischoff, 1, 30633
10139, d.brace, 2, 30841
19700, sergio m.de souza, 1, 40645
18510, klaus d.rothe, 6, 39428
13888, c.callan, 1, 34688
18150, k.rao, 1, 39056
15007, arne.l.larsen, 1, 35808
18155, mario rasetti, 1, 39062
21739, a.a.abrikosov jr, 3, 42723
15982, n.e.mavromatos, 52, 36850
12301, ori ganor, 1, 33066
19620, jorge eduardo solomin, 1, 40564
11876, c.n.ferreira, 7, 32616
13557, kost ilienko, 1, 34352
16570, t.murakami, 1, 37441
15759, valery n.marachevsky, 3, 36614
9221, i.andric, 4, 29901
19132, antonio j.segui-santonja, 2, 40071
11899, hector figueroa, 2, 32639
16232, m.mineev-weinstein, 1, 37102
18435, ryan m.rohm, 1, 39351
21050, katrin wendland, 4, 42025
13840, c.v.johnson, 2, 34638
11747, davide fabbri, 5, 32485
16396, michele morara, 1, 37269
21246, dapeng xu, 1, 42224
18727, g.salesi, 1, 39654
19846, s.stramaglia, 2, 40794
16534, s.mukherji, 5, 37405
21320, jifeng yang, 8, 42299
20179, v.m.ter-antonyan, 4, 41136
19914, uday sukhatme, 1, 40862
10538, pierre-yves casteill, 3, 31252
16728, c.p.natividade, 6, 37606
21248, jack wentao xu, 1, 42225
16589, giuseppe mussardo, 2, 37460
16649, tadahito nakajima, 7, 37523
10802, meifang chu, 1, 31519
13906, s.j.gates jr., 11, 34703
9938, a.k.biswas, 2, 30639
9199, arlen anderson, 8, 29878
9764, bender, 1, 30457
9425, vicente azcoiti, 2, 30112
15036, m lavelle, 1, 35838
10901, luca consoli, 1, 31619
16814, ryszard nest, 1, 37693
14876, s.m.kuzenko, 23, 35687
14679, ivan kostov, 3, 35486
12623, v.gorini, 1, 33401
17623, v.periwal, 5, 38526
12328, ricardo garcia-salcedo, 1, 33096
11934, d.fioravanti, 5, 32676
9527, dumitru baleanu, 5, 30215
10988, rj cova, 2, 31708
19950, s.v.sushkov, 1, 40898
21270, daisuke yamada, 1, 42248
15199, thorsten leonhardt, 3, 36009
14167, masako kawamura, 6, 34968
17583, teparksorn pengpan, 2, 38486
18076, v.radovanovic, 5, 38984
19849, m.j.strassler, 8, 40797
17305, hiroshi ozaki, 3, 38202
21328, yeou-wei yang, 1, 42309
12613, rajesh gopakumar, 19, 33392
11529, bergfinnur durhuus, 6, 32260
10144, h.braden, 1, 30846
18105, r.rajaraman, 1, 39012
11709, f.h.l.essler, 1, 32445
14968, k.landsteiner, 13, 35771
10357, sergio l.cacciatori, 2, 31064
16440, tim r.morris, 31, 37313
17531, m.pavsic, 2, 38432
21301, m.yamanobe, 2, 42279
20028, luca tagliacozzo, 1, 40979
11902, jose m figueroa-ofarrill, 3, 32645
17856, giuseppe pollifrone, 4, 38762
20548, tadaoki uesugi, 7, 41507
18670, el mostapha sahraoui, 3, 39598
19538, andrei smilga, 2, 40482
18159, d.a.rasheed, 2, 39065
20995, a.weber, 4, 41971
13932, georg junker, 4, 34724
21185, michael wolf, 1, 42162
20468, shinji tsujikawa, 3, 41426
19032, kareljan schoutens, 6, 39966
13430, b-l.hu, 1, 34228
10458, john l.cardy, 1, 31172
20781, cm.viallet, 1, 41754
11550, hans dykstra, 2, 32282
19866, yu.stroganov, 2, 40813
21352, y.yasui, 2, 42332
17668, jens uh petersen, 1, 38572
21010, m.e.wehlau, 4, 35319
21240, chuan-sheng xiong, 7, 42218
15710, vladimir mangazeev, 1, 36565
21366, jung-tay yee, 8, 42347
18900, m.sawicki, 1, 39831
9785, r.bentin, 2, 30477
10687, lin-yuan chen, 1, 31404
15447, c.lozano, 4, 36271
21652, p.zinn-justin, 2, 42644
18147, mukund rangamani, 14, 39053
18662, v.sahakian, 3, 39589
21022, zheng weihong, 1, 41997
9385, g.au, 2, 30068
9415, scott axelrod, 2, 30098
16775, m.r.negrao, 6, 33324
21602, alexander a.zheltukhin, 1, 42594
8981, vittorio barone adesi, 1, 29654
11346, jacques distler, 15, 32074
16787, lukas nellen, 2, 37664
16975, a.l.m.a.nogueira, 5, 37857
18046, s.-j.rey, 5, 38949
13587, g.immirzi, 3, 34382
10292, martin bucher, 4, 30997
12279, andrea gambassi, 1, 33043
21046, hai-bao wen, 1, 42021
10202, mauro brigante, 1, 30905
19367, marina shmakova, 10, 40310
19438, eva silverstein, 31, 40381
19177, m.k.sener, 2, 40114
18414, h.roemer, 2, 39330
20405, r.c.trinchero, 3, 41364
12934, r.haussling, 1, 33721
20571, h.umezawa, 1, 41530
13340, chan hong-mo, 5, 34132
12061, filip franco-sollova, 1, 32807
21283, masahiro yamaguchi, 1, 42261
21159, toby wiseman, 2, 42137
9623, a.barvinsky, 1, 30313
12626, carlos gorrichategui, 1, 33404
21616, yushu zhong, 2, 42434
20223, r.thibes, 1, 41180
14761, h.kroger, 3, 35570
14831, maciej kuna, 2, 35639
10968, miguel s.costa, 16, 31690
17296, b.a.ovrut, 8, 38193
10264, b.bruegmann, 1, 30968
12277, carlos a.p.galvao, 1, 33041
17328, david c.page, 4, 38228
15468, j.de luca, 1, 36292
10924, e.j.copeland, 16, 31644
10550, olalla castro-alvaredo, 2, 31265
20657, nelson vanegas, 1, 41623
8945, a.accardi, 1, 29617
16147, y.meurice, 3, 37017
16313, nicolas moeller, 10, 37183
10667, s.chaudhuri, 12, 31382
11411, charles f.doran, 3, 32142
18806, o.rojas santos, 1, 39735
17159, toshiyuki okubo, 1, 38053
11359, g.s.djordjevic, 2, 32089
18887, m.v.saveliev, 6, 39817
20623, l.vaidman, 2, 41589
16513, wolfgang muck, 2, 37385
12287, g.m.gandenberger, 6, 33052
13610, b.iochum, 2, 34405
14143, stuart kauffman, 1, 34943
16651, tatsuhiro nakajima, 1, 37525
17069, y.n.obukhov, 1, 37961
16094, e.r.bezerra de mello, 11, 36965
9564, a.v.barabanschikov, 1, 30254
18880, natalia saulina, 3, 39810
20551, d.uglov, 2, 41510
13304, erling g.b.hohler, 1, 34096
13288, david hochberg, 2, 34080
20625, arvind narayan vaidya, 5, 41591
9528, d.baleanu, 1, 30215
13442, g.l.huang, 1, 34239
12281, r.gambini, 7, 33045
14995, l.v.laperashvili, 7, 35798
14564, ian kogan, 3, 35365
10770, s.cho, 1, 31487
20901, shinya wada, 7, 41874
12527, jens gladikowski, 1, 33300
21129, ruth m.williams, 1, 42107
20613, juan carlos lopez v., 1, 41574
18020, y.h.quano, 1, 38926
15673, a.z.malkin, 2, 36525
12323, juan garcia-bellido, 6, 33092
18030, h.quevedo, 2, 38937
14432, annamaria kiss, 3, 35232
13833, andrey johansen, 1, 34630
17657, ivanhoe pestov, 1, 38560
20566, m.umeki, 1, 41525
21435, k.yuan, 1, 42419
18492, robin ross, 1, 39410
20243, david m.thompson, 1, 41201
21191, wing kai wong, 4, 42169
21048, xiao-gang wen, 3, 42023
18108, s.rajeev, 1, 39014
9299, irina ya.arefeva, 1, 29980
10304, a.i.bugrij, 7, 31011
13679, h.itoyama, 36, 34476
17966, a.van proeyen, 20, 38872
12315, j.antonio garcia, 10, 33080
14371, n.kim, 3, 35170
13333, andreas honecker, 1, 34125
21315, guohong yang, 2, 42293
10678, marc chemtob, 1, 31393
17434, jeonghyeong park, 1, 38334
9228, c.angelantonj, 7, 29907
20601, luis f.urrutia, 10, 41561
14268, alexei khavaev, 2, 35068
17128, nobuyoshi ohta, 48, 38022
10530, aharon casher, 3, 31244
9178, g.amelino-camelia, 21, 29857
15106, dong won lee, 2, 35911
19598, e.sokatchev, 32, 40543
13280, choon-lin ho, 11, 34074
18997, a.g.m.schmidt, 6, 39931
17428, inyong park, 1, 38328
12909, rainer haussling, 1, 33693
9962, alberto blasi, 5, 30665
20959, weiqiang wang, 1, 41934
17183, david i olive, 5, 38078
13670, kenji ito, 3, 34466
19025, f g scholtz, 4, 39958
11263, j.-pierre derendinger, 1, 31991
16853, xuan son nguyen, 2, 37732
9318, k.m.aringazin, 1, 30000
14507, m.knecht, 1, 35309
16990, d.nolte, 1, 37872
9152, daniel altschuler, 1, 29826
9107, s.alexandrov, 1, 29781
13405, boyu hou, 2, 34200
11486, michel dubois-violette, 5, 32218
10395, x.calmet, 1, 31107
10875, r.collina, 2, 31594
14590, christos epameinonda kokorelis, 2, 35393
19527, maciej slusarczyk, 1, 40472
13760, romuald a.janik, 11, 34559
14483, m.klimek, 1, 35285
18705, m.sakellariadou, 1, 39633
16827, jorge ananias neto, 7, 37707
13208, hermann hessling, 2, 34000
19426, i.p.costa e silva, 3, 40368
15753, ruben manvelyan, 1, 36608
20909, kazunori wakatsuki, 2, 41883
16257, a.mishchenko, 1, 37128
14596, marko kolanovic, 5, 35399
13173, peter henselder, 1, 33965
11028, attilio cucchieri, 3, 31749
18431, daniel roggenkamp, 1, 39347
11868, franco ferrari, 19, 32608
9225, nicolas andruskiewitsch, 1, 29904
20489, robin w.tucker, 3, 41448
17326, chiara pagani, 1, 38225
20005, l.szymanowski, 4, 40954
11296, duiliu-emanuel diaconescu, 20, 32025
14667, alexey s.koshelev, 1, 35472
16483, jihad mourad, 1, 37356
18933, r.schaeffer, 2, 39864
13743, o.jahn, 2, 34541
18564, p.ruelle, 9, 39483
21688, b.zumino, 5, 42680
19550, r.smirnov-rueda, 1, 40494
13217, stephen hewson, 1, 34009
12814, elena gubankova, 2, 33594
10106, m.bourdeau, 1, 30810
17718, s.y.pi, 1, 38621
19810, d.stevenson, 1, 40757
16410, j.m.moreno, 4, 37282
18762, s.samuel, 2, 39690
20486, ming-hsien tu, 3, 41444
16701, k.s.narain, 25, 37579
11989, o.foda, 3, 32731
19263, eric sharpe, 5, 40204
16782, n.nekrasov, 15, 37662
10030, g.bonneau, 2, 30735
11373, b.-d.doerfel, 5, 32104
15255, hai-sheng li, 2, 36065
11272, bernard derrida, 1, 32000
11233, david delphenich, 1, 31961
13666, hitoshi ito, 4, 34462
13108, m.hayakawa, 4, 33896
14087, i.yu.karataeva, 2, 34886
18601, v.s.rychkov, 1, 39520
10579, enrico celeghini, 4, 31295
20957, shikun wang, 1, 41930
12931, l.k.hadjiivanov, 4, 33718
15544, b.muller, 5, 36387
9839, f.berruto, 3, 30532
12808, l.gualtieri, 4, 33589
11913, i.filippov, 2, 32655
19638, john son, 2, 40582
11305, oscar j.c.dias, 7, 32033
13651, y.ishimoto, 1, 34446
17615, jean carlos perez-mosquera, 1, 38518
8913, a.abdesselam, 2, 29583
15612, nicodemo magnoli, 3, 36463
15064, j.h.leon, 2, 35869
20807, alexander vilenkin, 14, 41779
13890, curtis g.callan, 7, 34688
9866, g.bhanot, 1, 30560
20925, t.walhout, 1, 41899
21080, tilo wettig, 3, 42056
11604, j c eilbeck, 2, 32337
14515, marcia e.knutt-wehlau, 3, 35319
12925, emily j.hackett-jones, 1, 33711
14741, d.kreimer, 11, 35551
15713, parviz h.mani, 1, 33726
20840, giuseppe vitiello, 12, 41815
11633, per elmfors, 4, 32367
19134, a.j.segui, 1, 40071
10938, steve corley, 3, 31656
10967, l.c.costa, 2, 31688
17252, m.e.ortiz, 3, 38152
14214, p.f.kelly, 2, 35014
16174, andrei micu, 4, 37044
9091, a.y.alekseev, 1, 29765
21234, thomas wynter, 8, 42213
11090, n dadhich, 1, 31817
18691, nobuyuki sakai, 2, 39619
13059, jiro hashiba, 4, 33845
20344, a.toon, 2, 41302
18226, m.c.von reichenbach, 2, 39134
18674, e.h.saidi, 15, 39603
15272, z.b.li, 2, 36084
18359, j.s.rno, 1, 39271
20864, m.k.volkov, 1, 41837
10499, paolo carta, 2, 31212
11452, norbert dragon, 6, 32184
14912, a.lutken, 1, 35717
11961, m.flato, 1, 32703
15110, h.-j.lee, 1, 35915
18998, alexandre g.de m.schmidt, 1, 39931
21069, peter c west, 2, 42043
11919, fabio finelli, 3, 32660
11051, t.l.curtright, 1, 31774
18642, c.saclioglu, 3, 39569
20514, slava g.turyshev, 2, 41472
15035, m.lavelle, 2, 35838
17543, paul pearce, 1, 38447
18926, j.p.van der schaar, 6, 39858
14058, david m.kaplan, 3, 34857
10783, t.roy choudhury, 1, 31500
20404, enrico trincherini, 1, 41362
10514, roberto casadio, 7, 31229
15949, takashi matsunaga, 1, 36813
13692, evgenyi ivanov, 1, 34492
19213, ergin sezgin, 5, 40152
13818, masao jinzenji, 9, 34617
20897, anders watterstam, 1, 41871
18994, christof schmidhuber, 14, 39928
17370, kamal lochan panigrahi, 3, 38270
20505, o.t.turgut, 6, 41464
18452, genevieve rollet, 1, 39368
13787, l.jenkovszky, 1, 34586
18536, a.rozenberg, 1, 39454
10741, yeuk-kwan e.cheung, 6, 31457
13948, hiroto kubotani, 1, 34746
14235, arthur k.kerman, 1, 35035
19923, s.j.summers, 1, 40871
20459, st tsou, 6, 41416
15811, antonio l.maroto, 2, 36667
9321, daniel armand-ugon, 3, 30003
18088, o.ragnisco, 2, 38995
15436, a.love, 25, 36260
20953, qinghai wang, 1, 41926
9451, andrei babichenko, 1, 30138
9539, janos balog, 2, 30226
18599, paulina rychenkova, 1, 39517
13490, viqar husain, 9, 34288
14416, a.n.kirillov, 2, 35217
10840, piet claus, 10, 31557
8984, e.adi, 1, 29657
8942, c.s.acatrinei, 1, 29615
14548, c koehl, 2, 35352
19671, a.sorin, 18, 40617
19060, f.p.schuller, 1, 39997
16170, peter w.michor, 1, 37040
11753, michal fabinger, 7, 32491
18530, s.roy, 9, 39448
17378, t.pantev, 2, 38278
16143, s.metzger, 1, 37014
18208, eckhard rebhan, 1, 39114
17888, ioan a.popescu, 1, 38793
9829, stephen berman, 1, 30521
12273, a.s.galperin, 1, 33038
20270, i yu tipunin, 7, 41227
21519, e.zaslow, 2, 42507
21716, santiago garc i a, 1, 42705
10897, alain connes, 10, 31615
11449, b.doyon, 1, 32181
17724, marco picariello, 4, 38628
20226, k.thielemans, 3, 41183
15108, g.h.lee, 1, 35914
18692, norisuke sakai, 34, 39620
16234, d.minic, 25, 37105
14554, georgios kofinas, 2, 35358
11163, d.r.davidson, 3, 31890
20469, s.tsujimaru, 8, 41428
17641, robert j.perry, 9, 38544
12546, claude godreche, 1, 33319
10448, steven l.carbon, 1, 31160
20875, a.i.volovich, 1, 41848
18141, antonio f.ranada, 2, 39047
11721, nick evans, 21, 32459
17388, r.de paola, 1, 38287
10328, thomas t.burwick, 1, 31034
12070, m.frau, 16, 32816
21335, zhong-xia yang, 2, 42315
15789, m.marino, 11, 36646
17249, m.orselli, 3, 38143
18074, tonguc rador, 2, 38981
18416, r.a.roemer, 1, 39332
18068, ryszard raczka, 1, 38974
9083, ettore aldrovandi, 2, 29756
18859, h.t.sato, 1, 39790
13028, t.harmark, 8, 33814
17586, a.penna-firme, 2, 38491
11551, a.dymarsky, 3, 32284
21453, a.zabrodin, 13, 42441
12250, d.v.galtsov, 22, 33017
14804, v.a.kudryavtsev, 4, 35612
20145, brett j.taylor, 2, 41099
12767, richard grimm, 4, 33548
10023, dennis bonatsos, 6, 30728
10698, wen-feng chen, 1, 31414
11213, m.dehghani, 1, 31941
14228, o.kenneth, 3, 35028
18346, v.riva, 1, 39257
21096, a.widom, 1, 42071
11374, bernd-dietrich doerfel, 1, 32104
16465, a.mostafazadeh, 3, 37336
19176, m.k.c sener, 1, 40114
15948, m.matsunaga, 1, 36812
9850, m.bertolini, 23, 30543
18956, v.schechtman, 2, 39889
21539, vad.yu.zeitlin, 1, 42526
16100, kirill melnikov, 2, 36970
14231, t.w.kephart, 2, 35031
9343, g.e.arutyunov, 15, 30028
12300, ori j.ganor, 28, 33066
10120, luis j.boya, 3, 30823
9744, marc bellon, 3, 30435
13262, shinji hirano, 11, 34054
16416, michael j morgan, 1, 37289
8899, j.abad, 2, 29570
16380, g.moore, 19, 37251
10070, n.v.borisov, 1, 30770
15016, michael yu.lashkevich, 1, 35820
10555, m.cataldo, 3, 31269
18760, h.samtleben, 12, 39687
20267, ovidiu tintareanu-mircea, 1, 41224
18019, y.-h.quano, 2, 38926
13703, v.g.ivanov, 2, 34499
18341, a.ritz, 7, 39253
20141, r.tavakol, 1, 41095
18838, t.sasada, 2, 39769
14334, n.a.kiknadze, 1, 35134
19173, siddhartha sen, 20, 40110
15693, o.v.manko, 1, 36545
20123, o.v.tarasov, 1, 41075
10619, andrew chamblin, 15, 31335
18780, takashi sano, 2, 39708
15329, j lindig, 1, 36144
13523, ikuo ichinose, 1, 34318
21406, myung seok yoon, 6, 42388
20628, sachindeo vaidya, 5, 41594
9010, ilka agricola, 1, 29683
16219, k.a.milton, 7, 37089
10731, v.l.chernyak, 1, 31447
11243, a.demichev, 6, 31971
13196, a.herrera, 3, 33989
17837, giancarlo de pol, 1, 38742
14690, a.koubek, 6, 35498
21348, v.yasnov, 1, 42328
12188, n.fumita, 1, 32946
12487, p.gilkey, 1, 33259
12665, j.m..gracia-bondia, 1, 33443
15446, emmanuel loyer, 1, 36270
18938, peter schaller, 3, 39870
17845, gavin polhemus, 2, 38751
11801, carlos farina, 2, 32538
17581, guowen peng, 1, 38484
9446, egor babaev, 2, 30133
15573, a.j.macfarlane, 11, 36424
14971, charles lane, 1, 35773
17892, vladislav popkov, 1, 38797
10227, john brodie, 5, 30933
18405, r.rodriguez, 2, 39320
11681, j.k.erickson, 2, 32416
9222, ivan andric, 3, 29901
9211, s.andrea, 1, 29889
17133, yukiko ohtake, 3, 38026
14753, c.f.kristjansen, 6, 35564
10437, antonio capolupo, 1, 31149
18879, n.a.saulina, 5, 39810
12485, p.b.gilkey, 3, 33259
10510, f.c.carvalho, 1, 31225
13765, b.janssen, 2, 34562
8946, l.accardi, 5, 29618
14327, tien d kieu, 2, 35128
17194, o.oliveira, 2, 38088
19653, jacob sonnenschein, 15, 40599
10692, shihao chen, 1, 31408
9749, alexander belopolsky, 7, 30440
12043, e.fradkin, 2, 32789
17611, silvana perez, 5, 38514
15769, pieralberto marchetti, 2, 36624
15046, petr lavrov, 2, 35849
19871, andrew strominger, 65, 40819
14462, b.kleihaus, 14, 35262
19706, michael spalinski, 1, 40651
20052, h.takashino, 2, 41004
9255, d.v.antonov, 20, 29937
11183, john f.dawson, 1, 31910
19037, stany schrans, 1, 39971
9834, l.m.bernardo, 2, 30526
20216, s.theisen, 25, 41173
17998, pierre pujol, 4, 38905
13859, hugh f.jones, 1, 34656
21737, m.a.rodriguez-segura, 1, 42720
16650, takayuki nakajima, 1, 37524
16706, v.narayanan, 1, 37583
15698, b.p.mandal, 1, 36552
19607, harald h.soleng, 4, 40551
17166, kazumi okuyama, 23, 38060
19939, subrata sur, 1, 40887
15079, gandalf lechner, 1, 35884
9750, alexander a.belov, 2, 30442
20860, d.volkov, 2, 41834
11148, srinandan dasmahapatra, 5, 31875
12076, d.freed, 2, 32830
16275, p.mitra, 19, 37145
9965, massimo blasone, 7, 30668
13633, m.ishi-i, 2, 34429
14860, rie kuriki, 3, 35668
11437, j.douari, 4, 32169
19574, a.a.rodrigues sobreira, 1, 40518
17086, a.v.odesskii, 1, 37978
18983, r.schimmrigk, 5, 39916
9661, o.l.battistel, 1, 30350
20685, r.varnhagen, 2, 41652
19303, tomohiko shibuya, 1, 40245
18238, jakub rembielinski, 4, 39146
9326, d.arnaudon, 7, 30008
17055, martin oloughlin, 7, 37941
18134, e.ramos, 12, 39040
9073, francisco c.alcaraz, 1, 29747
15440, kenneth j.lovis, 3, 36264
18190, rashmi ray, 5, 39098
14675, v.alan kostelecky, 3, 35480
20760, jose david vergara, 1, 41731
17629, s.a.pernice, 1, 38533
10290, alex buchel, 14, 30996
13004, a.hanany, 6, 33789
12697, a.grassi, 2, 33481
11691, martin franz ertl, 1, 32426
18738, heinrich saller, 15, 39665
16159, luca mezincescu, 17, 37029
21155, andreas w.wipf, 1, 42132
11997, s.forte, 1, 32734
19362, a shirzad, 3, 40303
13214, s.f.hewson, 5, 34009
12502, p.ginsparg, 2, 33274
15375, x.liu, 1, 36193
11758, l.faddeev, 7, 32497
21140, k.z.win, 3, 42117
17943, c.r.preitschopf, 5, 38850
11626, john ellis, 26, 32362
15186, jonathan lenaghan, 1, 35997
17274, x de la ossa, 1, 38170
15364, j.t.liu, 1, 36182
11021, csaba csaki, 31, 31743
10040, h.e.boos, 5, 30746
11643, c.emmrich, 3, 32377
19446, michele simionato, 4, 40388
17018, sean nowling, 1, 37899
13738, arthur jaffe, 1, 34535
21002, franz wegner, 1, 41979
21088, j.t.wheeler, 1, 42063
16017, shane a.mccarthy, 1, 36882
11956, a.flachi, 5, 32698
21311, qi-shu yan, 1, 42289
18872, takeshi sato, 8, 39802
14882, v.v.kuzmichev, 2, 35690
19717, b.spence, 13, 40664
19975, takashi suzuki, 6, 40924
9622, a.o.barvinsky, 12, 30313
14932, r.laflamme, 1, 35735
17744, b.piette, 9, 38648
16672, t.nakatsu, 7, 37546
19285, zheng-mao sheng, 1, 40227
20206, j.teschner, 13, 41162
13215, s.hewson, 1, 34009
17715, so-young pi, 7, 38621
18591, jorge g.russo, 6, 39509
16988, david nolland, 7, 37870
11151, krishna rai dastidar, 2, 31877
17553, a.w.peet, 4, 38456
10032, gabrielle bonnet, 1, 30737
9166, nelson a.alves, 1, 29843
14555, g.kofinas, 4, 35358
21438, ruihong yue, 2, 42421
15395, a.yu.loginov, 1, 36215
8937, e.m.c.de abreu, 2, 29611
10653, l.chao, 1, 31369
17454, s.e.parkhomenko, 9, 38356
8919, mitsuo abe, 9, 29589
20094, m.tanaka, 2, 41046
11136, sumit das, 1, 31862
15814, v.marotta, 3, 36671
10797, chryssomalis chryssomalakos, 2, 31515
15869, c.j.a.p.martins, 1, 36732
10453, alexander cardona, 1, 31165
21702, fabio zwirner, 7, 42693
13313, t.j.hollowood, 14, 34108
9694, c.m.becchi, 3, 30386
8922, yasuhiro abe, 1, 29594
14010, alexander yu.kamenshchik, 14, 34810
9941, s.n.biswas, 1, 30641
17861, a.m.polyakov, 11, 38766
10093, a.hamid bougourzi, 2, 30796
19815, n.r.stewart, 2, 40761
16738, i.a.naumov, 1, 37615
15864, a.de martino, 3, 36727
13567, f.illuminati, 3, 34362
14559, ian i kogan, 1, 35365
14819, a.kumar, 2, 35628
18272, adam reynolds, 1, 39182
20019, m.tachibana, 6, 40971
17524, m.pauri, 2, 38425
11979, gabriel h.flores, 3, 32722
17443, s.h.park, 3, 38344
16507, uwe mueller, 3, 37380
11041, m.s.cunha, 4, 31763
19518, n.a.slavnov, 8, 40464
13976, h.kajiura, 1, 34774
16642, m.naka, 1, 37516
15113, hok kong lee, 1, 35920
19966, alfredo takashi suzuki, 1, 40914
10063, andrew j.bordner, 3, 30764
19902, takanori sugihara, 7, 40850
15478, andreas w.w.ludwig, 4, 36305
21251, tao xu, 1, 42228
15394, amit loewy, 2, 36213
9813, e.bergshoeff, 47, 30507
21316, haisong yang, 3, 42294
12275, alexander galperin, 3, 33039
13357, r r horgan, 1, 34148
16876, s.nicolis, 4, 37757
15751, r.p.manvelyan, 5, 36608
13912, w.a.rodrigues jr., 5, 34705
19196, m.r.setare, 20, 40136
16488, jose mourao, 1, 37360
15075, y.leblanc, 12, 35880
12399, a.gerasimov, 4, 33172
13078, m.hassan, 3, 33864
15572, m.maceda, 1, 36421
16150, h.b.meyer, 1, 37020
18597, yu.p.rybakov, 2, 39515
17163, k.okumura, 1, 38057
20994, paul watts, 13, 41969
10193, m.s.bremer, 1, 30896
13811, yu jiang, 1, 34609
15976, andrei matytsin, 3, 36841
18223, m.a.rego-monteiro, 4, 38947
20199, v.terras, 5, 41156
15456, e.lozano-tellechea, 3, 36280
10484, saulo carneiro, 1, 31197
16277, j.ramirez mittelbrun, 1, 37148
21211, ning wu, 8, 42188
12173, tomoyuki fujita, 2, 32928
12342, c.gasparakis, 1, 33110
18025, t.quella, 1, 38933
18549, oleg ruchayskiy, 3, 39468
16742, f.a.r.navarro, 1, 37619
21548, freddy p.zen, 2, 42536
17121, katsuhiko ohnishi, 3, 38015
19346, masashi shiotani, 1, 40288
16081, k.a.meissner, 5, 36952
20797, susanne viefers, 1, 41768
11332, savas dimopoulos, 8, 32061
16383, p.mora, 1, 37254
18679, yvan saint-aubin, 4, 39606
16687, yoichiro nambu, 1, 37561
19202, osamu seto, 2, 40141
16505, jochen mueller, 1, 37378
16339, carmen molina-paris, 6, 37212
16242, mihail mintchev, 5, 37112
9257, d.antonov, 1, 29937
12604, a.gonzalez-arroyo, 10, 33380
